time,symbol,open,close,high,low,volume,category
2014-02-10,FLOAT,53.0,53.0,53.0,53.0,0,index
2014-02-11,FLOAT,53.0,53.0,53.0,53.0,0,index
2014-02-12,FLOAT,53.0,53.0,53.0,53.0,0,index
2014-02-13,FLOAT,54.0,54.0,54.0,54.0,0,index
2014-02-16,FLOAT,54.0,54.0,54.0,54.0,0,index
2014-02-17,FLOAT,54.0,54.0,54.0,54.0,0,index
2014-02-18,FLOAT,55.0,55.0,55.0,55.0,0,index
2014-02-20,FLOAT,55.0,55.0,55.0,55.0,0,index
2014-02-23,FLOAT,56.0,56.0,56.0,56.0,0,index
2014-02-24,FLOAT,55.0,55.0,55.0,55.0,0,index
2014-02-25,FLOAT,55.0,55.0,55.0,55.0,0,index
2014-02-26,FLOAT,55.0,55.0,55.0,55.0,0,index
2014-03-03,FLOAT,54.0,54.0,54.0,54.0,0,index
2014-03-04,FLOAT,54.0,54.0,54.0,54.0,0,index
2014-03-05,FLOAT,54.0,54.0,54.0,54.0,0,index
2014-03-06,FLOAT,54.0,54.0,54.0,54.0,0,index
2014-03-09,FLOAT,53.0,53.0,53.0,53.0,0,index
2014-03-10,FLOAT,53.0,53.0,53.0,53.0,0,index
2014-03-11,FLOAT,53.0,53.0,53.0,53.0,0,index
2014-03-12,FLOAT,53.0,53.0,53.0,53.0,0,index
2014-03-13,FLOAT,53.0,53.0,53.0,53.0,0,index
2014-03-17,FLOAT,52.0,52.0,52.0,52.0,0,index
2014-03-18,FLOAT,51.0,51.0,51.0,51.0,0,index
2014-03-19,FLOAT,52.0,52.0,52.0,52.0,0,index
2014-03-20,FLOAT,52.0,52.0,52.0,52.0,0,index
2014-03-23,FLOAT,52.0,52.0,52.0,52.0,0,index
