bank_code,year_month,close,high,low,per_change,traded_quantity,traded_amount
SBL,2016-07,1108.14,1435.0,606.0,6.23,1002853.0,1297630428.0
SBL,2016-08,1287.33,1372.0,1191.0,-0.03,898281.0,1165327780.0
SBL,2016-09,1350.0,1448.0,1270.0,-0.19,723949.0,985155856.0
SBL,2016-10,1089.07,1309.0,1020.0,-1.33,217115.0,248296123.0
SBL,2016-11,1020.16,1090.0,850.0,-0.1,591479.0,592005051.0
SBL,2016-12,1000.05,1102.0,915.0,-0.33,667560.0,675852071.0
SBL,2017-01,975.41,1015.0,868.0,-0.26,340919.0,330744663.0
SBL,2017-02,606.53,930.0,520.0,-2.39,303408.0,208305569.0
SBL,2017-03,602.63,734.0,534.0,1.25,313339.0,196339455.0
SBL,2017-04,738.16,804.0,693.0,0.2,560488.0,417239665.0
SBL,2017-05,663.89,727.0,507.0,-1.52,655684.0,436397437.0
SBL,2017-06,503.05,540.0,474.0,-0.43,449987.0,227607732.0
SBL,2017-07,477.55,500.0,454.0,-0.04,344774.0,163940644.0
SBL,2017-08,449.75,475.0,420.0,-0.49,217656.0,97910440.0
SBL,2017-09,421.5,434.0,410.0,0.04,205482.0,86508370.0
SBL,2017-10,412.78,434.0,398.0,-0.24,184066.0,75527662.0
SBL,2017-11,389.41,409.0,372.0,-0.13,284142.0,110524264.0
SBL,2017-12,379.83,403.0,348.0,-0.62,167380.0,63419177.0
SBL,2018-01,368.95,385.0,349.0,0.34,229887.0,84678683.0
SBL,2018-02,355.12,378.0,337.0,-0.39,297803.0,107341296.0
SBL,2018-03,297.61,308.0,276.0,-0.1,350336.0,103655770.0
SBL,2018-04,323.38,372.0,294.0,0.63,496131.0,165960275.0
SBL,2018-05,334.9,350.0,315.0,-0.24,393307.0,130930040.0
SBL,2018-06,309.47,331.0,294.0,-0.48,182472.0,56514327.0
SBL,2018-07,298.74,309.0,290.0,-0.07,170485.0,51063254.0
SBL,2018-08,307.95,325.0,294.0,0.31,215569.0,66306679.0
SBL,2018-09,329.89,350.0,308.0,0.35,624143.0,207240538.0
SBL,2018-10,333.6,350.0,319.0,0.02,353280.0,117984508.0
SBL,2018-11,323.42,340.0,306.0,-0.52,152670.0,49458876.0
SBL,2018-12,307.18,327.0,295.0,0.07,346097.0,106777709.0
SBL,2019-01,290.43,298.0,281.0,-0.11,252768.0,73183597.0
SBL,2019-02,278.58,286.0,272.0,-0.18,164322.0,45780066.0
SBL,2019-03,287.05,301.0,273.0,0.23,198167.0,57063283.0
SBL,2019-04,328.62,361.0,288.0,0.88,984177.0,329900592.0
SBL,2019-05,340.24,355.0,331.0,-0.08,468714.0,160205616.0
SBL,2019-06,323.42,338.0,315.0,-0.31,729974.0,235026569.0
SBL,2019-07,321.0,331.0,312.0,0.06,428596.0,137564123.0
SBL,2019-08,317.29,333.0,311.0,-0.15,315982.0,100397038.0
SBL,2019-09,320.0,335.0,304.0,0.21,640447.0,205994095.0
SBL,2019-10,311.71,345.0,287.0,-0.59,445481.0,144313291.0
SBL,2019-11,285.9,300.0,273.0,-0.34,168744.0,48243025.0
SBL,2019-12,285.7,297.0,277.0,0.05,216161.0,62016040.0
SBL,2020-01,310.82,341.0,278.0,0.48,744702.0,235072704.0
SBL,2020-02,326.85,393.0,307.0,1.03,1086962.0,368406269.0
SBL,2020-03,315.29,388.0,282.0,-1.87,1057968.0,344013666.0
SBL,2020-05,281.5,284.0,279.0,-1.74,100.0,28150.0
SBL,2020-06,273.5,283.0,252.0,0.2,26779.0,7039632.0
SBL,2020-07,303.68,359.0,268.0,0.5,696535.0,214059123.0
SBL,2020-08,297.62,312.0,287.0,-0.11,722761.0,215554239.0
SBL,2020-09,308.33,326.0,295.0,0.16,1087412.0,336952504.0
SBL,2020-10,325.06,356.0,312.0,0.58,1105676.0,364786478.0
SBL,2020-11,345.26,408.0,328.0,0.57,2132003.0,759914284.0
SBL,2020-12,370.39,409.0,333.0,0.18,3625240.0,1364323532.0
SBL,2021-01,413.85,479.0,365.0,0.2,4703501.0,2015830276.0
SBL,2021-02,401.5,448.0,364.0,0.42,3965205.0,1627579677.0
SBL,2021-03,401.8,429.0,384.0,0.37,1671624.0,675345690.0
SBL,2021-04,428.0,459.0,402.0,-0.06,3074574.0,1323597027.0
SBL,2021-05,429.9,460.0,414.0,0.27,2476190.0,1084339130.0
SBL,2021-06,486.91,533.0,440.0,0.47,5403483.0,2642511766.0
SBL,2021-07,527.19,600.0,482.0,0.76,5089271.0,2769611469.8
SBL,2021-08,567.52,605.0,505.5,-0.51,4135440.0,2335991601.6
SBL,2021-09,504.06,537.0,475.2,-0.28,3019172.0,1524053916.8
SBL,2021-10,473.11,532.6,432.0,0.44,2508728.0,1204407475.7
SBL,2021-11,494.79,535.3,456.0,-0.54,1540928.0,771797389.5
SBL,2021-12,443.16,472.2,408.0,0.04,1678155.0,745949793.6
SBL,2022-01,455.2,486.3,405.0,0.52,2366459.0,1079891197.2
SBL,2022-02,430.55,465.0,404.0,-0.54,1122678.0,482098647.1
SBL,2022-03,402.37,418.0,392.0,-0.11,951512.0,383044140.5
SBL,2022-04,394.73,410.0,385.0,-0.08,794220.0,313307449.3
SBL,2022-05,383.75,401.0,366.0,-0.37,508459.0,194695752.3
SBL,2022-06,326.85,374.0,298.2,-0.51,938901.0,304014575.9
SBL,2022-07,310.34,333.0,288.2,0.16,1310696.0,404086244.4
SBL,2022-08,315.42,348.0,302.5,-0.33,842982.0,270862877.9
SBL,2022-09,298.74,311.0,286.0,-0.1,536079.0,160003754.8
SBL,2022-10,305.0,314.0,296.0,0.28,218972.0,66454125.6
SBL,2022-11,322.18,332.5,305.3,0.22,458590.0,147513090.5
SBL,2022-12,313.93,341.5,294.0,0.31,655601.0,209123375.6
SBL,2023-01,300.38,329.0,280.3,-0.25,1143362.0,348040930.6
SBL,2023-02,283.78,300.7,269.3,-0.22,515639.0,146150561.4
SBL,2023-03,266.93,286.2,252.0,-0.3,946667.0,254128610.9
SBL,2023-04,253.6,270.0,246.0,-0.23,578224.0,146201108.1
SBL,2023-05,248.06,261.0,241.5,-0.08,459082.0,114145263.6
SBL,2023-06,247.33,264.8,238.3,0.2,875875.0,217108460.7
SBL,2023-07,256.85,291.7,238.0,0.25,1494628.0,391997242.1
SBL,2023-08,261.4,270.3,245.0,0.02,1008170.0,262994738.3
SBL,2023-09,258.91,266.0,250.0,-0.03,578777.0,149395029.2
SBL,2023-10,251.09,265.0,238.0,-0.45,748298.0,187800900.1
SBL,2023-11,232.99,248.0,223.0,-0.26,427984.0,99856613.2
SBL,2023-12,245.79,283.0,224.1,0.5,738457.0,187062282.0
SBL,2024-01,244.76,260.2,233.0,-0.19,1174042.0,290139369.7
SBL,2024-02,227.72,242.0,215.0,-0.49,559876.0,126437515.8
SBL,2024-03,224.59,237.5,212.2,0.1,481951.0,108248157.4
SBL,2024-04,220.89,230.0,215.0,0.11,651764.0,143722038.7
SBL,2024-05,236.13,276.0,214.0,0.65,1399093.0,344769074.0
SBL,2024-06,247.73,259.8,238.0,-0.27,743135.0,183467967.8
SBL,2024-07,295.33,373.0,237.0,1.68,3225937.0,1012018054.0
SBL,2024-08,344.56,380.0,299.0,0.06,3134521.0,1090049202.4
SBL,2024-09,330.09,357.0,313.5,-0.28,1473944.0,488015746.3
SBL,2024-10,346.11,370.0,326.0,0.19,1391307.0,486225276.2
SBL,2024-11,331.48,362.5,321.5,-0.16,794441.0,263036443.7
SBL,2024-12,312.22,336.0,296.1,-0.46,845542.0,262468466.1
SBL,2025-01,290.39,306.0,272.0,-0.24,767579.0,219503800.8
SBL,2025-02,284.5,304.0,274.0,0.29,1105672.0,317010199.3
SBL,2025-03,290.44,314.0,271.5,-0.13,849954.0,250304283.81
SBL,2025-04,281.14,301.0,261.0,-0.45,624223.0,174086869.6
SBL,2025-05,280.91,309.0,261.0,0.74,1294087.0,369081093.0
SBL,2025-06,304.4,320.0,291.0,0.2,1972496.0,601038124.9
SBL,2025-07,368.26,408.0,317.2,0.8,7087498.0,2620737454.1
SBL,2025-08,369.4,386.0,356.0,-0.03,2137894.0,792337809.6
SBL,2025-09,370.46,398.8,344.1,-0.36,1450038.0,548542748.3
SBL,2025-10,352.5,374.0,340.0,0.09,973503.0,343823773.5
SBL,2025-11,336.47,370.0,320.5,0.09,1761612.0,601277534.8
SBL,2025-12,358.64,385.0,343.0,0.35,1629327.0,589793121.2
SBL,2026-01,388.5,416.0,369.3,0.17,2177391.0,849130693.1
SBL,2026-02,384.05,394.0,377.0,-0.47,613222.0,235768965.0
SCB,2011-06,1503.95,1836.0,1280.0,0.18,40803.0,63640007.0
SCB,2011-07,1760.67,2019.0,1520.0,0.82,26899.0,46619304.0
SCB,2011-08,1719.95,1830.0,1520.0,-0.63,16691.0,27799517.0
SCB,2011-09,1465.11,1629.0,1319.0,-0.34,15916.0,23255696.0
SCB,2011-10,1445.57,1500.0,1391.0,-0.44,6572.0,9388502.0
SCB,2011-11,1406.83,1601.0,1325.0,-0.2,17464.0,24568212.0
SCB,2011-12,1320.65,1350.0,1290.0,0.01,14950.0,19729338.0
SCB,2012-01,1360.05,1427.0,1300.0,0.0,21349.0,28542710.0
SCB,2012-02,1340.06,1375.0,1310.0,0.13,15428.0,20613338.0
SCB,2012-03,1375.56,1404.0,1340.0,0.07,9347.0,12731420.0
SCB,2012-04,1644.43,2279.0,1338.0,1.97,33061.0,60627276.0
SCB,2012-05,1939.35,2210.0,1518.0,-0.84,39907.0,78338178.0
SCB,2012-06,1732.0,1829.0,1682.0,0.34,22139.0,38151103.0
SCB,2012-07,1799.48,1925.0,1697.0,0.23,32625.0,57966566.0
SCB,2012-08,1800.74,1878.0,1740.0,-0.3,20354.0,36294879.0
SCB,2012-09,1771.15,1850.0,1677.0,-0.1,22562.0,40216185.0
SCB,2012-10,1743.12,1850.0,1690.0,0.5,11399.0,19798330.0
SCB,2012-11,1980.06,2190.0,1812.0,0.29,36399.0,72988232.0
SCB,2012-12,2003.35,2145.0,1895.0,0.53,38165.0,77628791.0
SCB,2013-01,2018.33,2151.0,1900.0,-0.33,32587.0,65318061.0
SCB,2013-02,1956.5,2075.0,1890.0,-0.07,25668.0,50220818.0
SCB,2013-03,1889.5,1961.0,1795.0,-0.31,21100.0,39609183.0
SCB,2013-04,1822.21,1914.0,1772.0,-0.01,29819.0,53946466.0
SCB,2013-05,1777.3,1839.0,1705.0,-0.06,32272.0,57665761.0
SCB,2013-06,1805.95,1872.0,1780.0,0.0,26265.0,47547757.0
SCB,2013-07,1867.91,1979.0,1771.0,0.33,30146.0,56180574.0
SCB,2013-08,1867.22,1962.0,1800.0,-0.33,22416.0,42234812.0
SCB,2013-09,1797.67,1900.0,1666.0,-0.43,24163.0,43363301.0
SCB,2013-10,1746.84,1860.0,1626.0,-0.1,29037.0,50930882.0
SCB,2013-11,1750.54,1980.0,1601.0,0.88,12868.0,23013349.0
SCB,2013-12,1957.3,2175.0,1771.0,0.59,53951.0,106621743.0
SCB,2014-01,1973.1,2020.0,1940.0,-0.17,41720.0,81924230.0
SCB,2014-02,1938.53,2020.0,1890.0,-0.11,38630.0,74885301.0
SCB,2014-03,1798.05,1946.0,1692.0,-0.44,22795.0,41140376.0
SCB,2014-04,1778.58,1830.0,1722.0,0.12,30540.0,54027391.0
SCB,2014-05,1793.11,1850.0,1760.0,-0.02,35227.0,63179403.0
SCB,2014-06,2227.5,2600.0,1780.0,1.58,182118.0,418531041.0
SCB,2014-07,2760.09,3094.0,2445.0,0.54,103481.0,286524341.0
SCB,2014-08,2586.94,2805.0,2290.0,-0.72,61295.0,157589649.0
SCB,2014-09,2229.53,2435.0,2000.0,-0.7,46947.0,104061271.0
SCB,2014-10,2102.53,2190.0,2055.0,0.15,44624.0,94569972.0
SCB,2014-11,1781.42,1948.0,1657.0,-0.98,27817.0,49147624.0
SCB,2014-12,1865.68,1999.0,1730.0,0.4,26138.0,48575373.0
SCB,2015-01,1978.37,2170.0,1800.0,0.56,274306.0,504889859.0
SCB,2015-02,2079.26,2185.0,1985.0,-0.27,19932.0,41484247.0
SCB,2015-03,1976.71,2080.0,1900.0,-0.17,25279.0,49762885.0
SCB,2015-04,1956.5,2015.0,1880.0,0.1,38889.0,74362672.0
SCB,2015-05,1731.75,1926.0,1639.0,-1.5,6677.0,11257116.0
SCB,2015-06,1909.04,2041.0,1795.0,0.34,40544.0,76590301.0
SCB,2015-07,2035.26,2418.0,1876.0,0.92,64082.0,142511973.0
SCB,2015-08,2732.5,3150.0,2265.0,1.07,106095.0,290756469.0
SCB,2015-09,2802.58,2912.0,2691.0,-0.17,67308.0,188184953.0
SCB,2015-10,2698.73,2900.0,2350.0,-0.81,51341.0,139253351.0
SCB,2015-11,2492.0,2590.0,2320.0,-0.24,38297.0,95133306.0
SCB,2015-12,2480.32,2750.0,2294.0,0.54,63124.0,157050844.0
SCB,2016-01,2629.82,2728.0,2545.0,0.03,48437.0,127700224.0
SCB,2016-02,2740.32,2940.0,2627.0,0.32,78988.0,217622847.0
SCB,2016-03,2893.68,3040.0,2785.0,0.36,92412.0,271028805.0
SCB,2016-04,3304.56,3600.0,3015.0,0.98,241479.0,816419699.0
SCB,2016-05,2971.91,3133.0,2822.0,-0.9,136131.0,407239475.0
SCB,2016-06,3304.5,3840.0,2835.0,1.12,195294.0,655679081.0
SCB,2016-07,3625.95,3860.0,3320.0,0.15,108389.0,395743020.0
SCB,2016-08,3496.38,3872.0,3145.0,-0.08,122630.0,437894934.0
SCB,2016-09,3741.53,3952.0,3580.0,0.03,91557.0,344186717.0
SCB,2016-10,3631.4,3893.0,3410.0,-0.48,112129.0,398793804.0
SCB,2016-11,3067.42,3490.0,2600.0,-0.57,128611.0,387547775.0
SCB,2016-12,2188.89,3110.0,1830.0,-2.27,93467.0,218589081.0
SCB,2017-01,2037.95,2331.0,1824.0,0.15,128786.0,271226206.0
SCB,2017-02,1971.84,2155.0,1754.0,0.06,98966.0,193059000.0
SCB,2017-03,2044.32,2337.0,1911.0,0.75,111379.0,232364612.0
SCB,2017-04,2286.37,2507.0,2182.0,0.04,156739.0,360390211.0
SCB,2017-05,2261.72,2360.0,2076.0,-0.1,210479.0,469581883.0
SCB,2017-06,2268.0,2315.0,2176.0,0.25,351225.0,795288400.0
SCB,2017-07,2317.95,2399.0,2250.0,0.07,209050.0,483815753.0
SCB,2017-08,2291.45,2365.0,2220.0,-0.19,210290.0,483182601.0
SCB,2017-09,2159.21,2297.0,2046.0,-0.14,116715.0,251951819.0
SCB,2017-10,2142.5,2225.0,2072.0,-0.2,88770.0,189300108.0
SCB,2017-11,2052.18,2170.0,1956.0,0.02,249802.0,514371274.0
SCB,2017-12,2045.28,2299.0,898.0,-3.32,559504.0,1145021818.0
SCB,2018-01,1027.37,1097.0,979.0,0.15,310189.0,323642292.0
SCB,2018-02,983.39,1050.0,931.0,-0.28,129426.0,127516391.0
SCB,2018-03,881.33,935.0,776.0,-0.44,179812.0,157793513.0
SCB,2018-04,857.14,910.0,790.0,-0.1,341845.0,293774754.0
SCB,2018-05,819.62,847.0,790.0,-0.22,157463.0,129120147.0
SCB,2018-06,765.37,820.0,730.0,-0.47,116177.0,88841737.0
SCB,2018-07,748.3,785.0,714.0,0.08,114746.0,85694193.0
SCB,2018-08,729.52,766.0,706.0,-0.21,119818.0,87300270.0
SCB,2018-09,713.0,733.0,700.0,-0.1,156181.0,111305227.0
SCB,2018-10,697.1,715.0,681.0,-0.06,82966.0,57647647.0
SCB,2018-11,619.79,695.0,570.0,-0.99,123009.0,75092865.0
SCB,2018-12,601.86,637.0,550.0,0.37,159848.0,94984776.0
SCB,2019-01,586.48,625.0,560.0,-0.37,111738.0,65621920.0
SCB,2019-02,541.74,570.0,521.0,-0.33,83932.0,45458574.0
SCB,2019-03,558.21,591.0,520.0,0.35,123071.0,68672672.0
SCB,2019-04,636.62,755.0,557.0,1.09,253616.0,170044361.0
SCB,2019-05,691.0,724.0,670.0,-0.0,185833.0,128620318.0
SCB,2019-06,668.0,702.0,655.0,-0.35,105317.0,70332086.0
SCB,2019-07,669.43,706.0,650.0,0.09,160865.0,107097050.0
SCB,2019-08,644.43,670.0,617.0,-0.33,132900.0,85708961.0
SCB,2019-09,582.27,635.0,545.0,-0.41,154508.0,89586426.0
SCB,2019-10,569.79,590.0,539.0,-0.01,73380.0,41700924.0
SCB,2019-11,547.45,567.0,521.0,-0.39,108956.0,59286544.0
SCB,2019-12,531.91,555.0,525.0,0.06,93318.0,49676609.0
SCB,2020-01,593.14,664.0,529.0,0.65,270589.0,161127655.0
SCB,2020-02,656.1,839.0,600.0,1.65,476137.0,331369632.0
SCB,2020-03,667.64,850.0,562.0,-2.36,549925.0,387828835.0
SCB,2020-05,564.5,579.0,556.0,-2.92,411.0,234833.0
SCB,2020-06,561.5,588.0,505.0,1.9,11926.0,6366706.0
SCB,2020-07,651.36,754.0,572.0,0.74,342139.0,227298998.0
SCB,2020-08,650.57,680.0,620.0,-0.15,270202.0,175671069.0
SCB,2020-09,663.1,695.0,635.0,-0.02,354627.0,235782741.0
SCB,2020-10,663.61,710.0,639.0,0.24,283303.0,188313993.0
SCB,2020-11,643.63,730.0,621.0,0.03,877092.0,572080367.0
SCB,2020-12,645.22,700.0,600.0,0.05,898428.0,581117820.0
SCB,2021-01,659.05,701.0,626.0,-0.11,1013618.0,670136456.0
SCB,2021-02,631.3,678.0,616.0,-0.07,901752.0,570278042.0
SCB,2021-03,599.45,629.0,568.0,-0.14,557255.0,335049848.0
SCB,2021-04,599.58,638.0,570.0,-0.18,645677.0,387682629.0
SCB,2021-05,587.9,628.0,552.0,0.1,622221.0,369271399.0
SCB,2021-06,598.5,640.0,558.0,-0.01,1020206.0,614626779.0
SCB,2021-07,598.67,629.3,579.0,0.1,750999.0,452235998.2
SCB,2021-08,585.94,614.0,554.7,-0.36,727821.0,426193150.89
SCB,2021-09,543.41,572.3,515.0,-0.26,423765.0,231368526.2
SCB,2021-10,530.38,561.0,515.0,0.04,184729.0,98186209.3
SCB,2021-11,518.96,558.0,462.0,-0.21,293334.0,150779648.8
SCB,2021-12,450.6,471.0,430.0,-0.16,265621.0,119664462.3
SCB,2022-01,510.22,561.0,439.1,0.62,531989.0,272456710.9
SCB,2022-02,486.54,520.0,464.0,-0.43,281552.0,137502753.5
SCB,2022-03,459.49,478.1,449.0,-0.17,194479.0,89197543.2
SCB,2022-04,442.12,512.0,432.0,-0.15,165416.0,73291770.5
SCB,2022-05,432.28,449.9,405.0,-0.23,149278.0,64183853.7
SCB,2022-06,399.44,428.2,380.0,-0.1,234877.0,93607257.2
SCB,2022-07,410.63,510.0,375.0,0.93,830366.0,339246771.0
SCB,2022-08,439.55,512.0,419.0,-0.73,431958.0,195264377.5
SCB,2022-09,408.3,428.0,387.0,-0.24,160038.0,64960124.5
SCB,2022-10,409.04,437.5,397.0,0.42,104802.0,42918243.6
SCB,2022-11,417.95,440.0,405.0,-0.11,235640.0,99151272.1
SCB,2022-12,407.76,440.0,392.0,0.33,191439.0,78511983.2
SCB,2023-01,474.04,535.0,431.0,0.71,867692.0,421681545.3
SCB,2023-02,524.52,555.0,488.0,0.36,1075697.0,565811122.5
SCB,2023-03,512.04,532.0,495.0,-0.11,387295.0,198040436.5
SCB,2023-04,519.57,550.0,495.0,0.15,534563.0,279608938.4
SCB,2023-05,529.08,555.0,499.0,-0.21,586079.0,309326615.1
SCB,2023-06,521.5,572.0,504.0,0.35,807426.0,424219123.8
SCB,2023-07,537.17,580.2,512.0,0.06,877289.0,479369706.8
SCB,2023-08,560.08,582.0,540.0,0.13,772463.0,434160676.4
SCB,2023-09,555.91,573.0,540.0,-0.17,241730.0,134247327.7
SCB,2023-10,525.5,549.0,510.0,-0.32,260976.0,137368144.4
SCB,2023-11,524.25,540.0,512.1,0.1,228124.0,120073791.7
SCB,2023-12,520.88,549.0,499.0,-0.03,432251.0,226726355.2
SCB,2024-01,528.08,550.6,508.0,0.2,464074.0,246000211.4
SCB,2024-02,523.76,545.8,500.0,-0.3,231438.0,120954697.1
SCB,2024-03,522.45,540.0,497.4,0.06,196684.0,102558510.8
SCB,2024-04,518.56,534.4,508.0,0.14,161956.0,83912598.6
SCB,2024-05,548.03,612.0,511.0,0.43,800639.0,453983605.9
SCB,2024-06,563.04,579.2,549.0,-0.04,314839.0,177139873.9
SCB,2024-07,626.33,732.3,553.1,0.93,1868362.0,1226091325.8
SCB,2024-08,714.71,790.0,672.0,0.23,2149908.0,1541374071.2
SCB,2024-09,689.18,737.0,661.0,-0.21,785766.0,544739945.0
SCB,2024-10,699.01,765.0,682.5,0.46,668893.0,476011045.6
SCB,2024-11,744.88,779.2,681.0,-0.1,1110525.0,829247533.9
SCB,2024-12,665.8,705.8,630.1,-0.08,628654.0,418448748.6
SCB,2025-01,674.45,695.6,654.2,0.0,300453.0,203022155.8
SCB,2025-02,670.48,695.0,652.8,0.02,507427.0,338952491.9
SCB,2025-03,650.56,689.0,620.1,-0.29,584185.0,382916710.8
SCB,2025-04,626.52,648.4,600.0,-0.26,405817.0,253241264.4
SCB,2025-05,610.81,637.0,597.1,0.25,258207.0,157904063.4
SCB,2025-06,614.11,642.0,605.0,-0.08,279566.0,172071908.3
SCB,2025-07,654.43,681.7,615.4,0.23,921862.0,607376884.4
SCB,2025-08,634.89,701.0,619.0,-0.12,490081.0,312595063.6
SCB,2025-09,637.29,681.0,594.9,-0.03,450397.0,290579551.6
SCB,2025-10,623.22,647.0,603.0,0.08,373972.0,233451757.5
SCB,2025-11,642.13,669.0,630.1,0.21,531464.0,342835506.8
SCB,2025-12,628.14,666.9,614.5,-0.26,480651.0,305616350.4
SCB,2026-01,634.57,699.0,625.0,-0.01,449554.0,285176090.2
SCB,2026-02,631.75,635.0,621.0,0.04,97661.0,61745646.8
